date,county,at_least_one_dose,fully_vaccinated,new_doses_administered
2021-02-04,Humboldt,16489,3438,697
2021-02-04,Imperial,12111,2837,1960
2021-02-04,Inyo,2060,814,150
2021-02-04,Kern,54902,11175,3830
2021-02-04,Kings,7557,2087,497
2021-02-04,Lake,6927,1321,127
2021-02-04,Lassen,1711,430,102
2021-02-04,Los Angeles,980965,226937,58905
2021-02-04,Madera,9830,2059,409
2021-02-04,Marin,34928,7885,1612
2021-02-04,Mariposa,1242,300,104
2021-02-04,Mendocino,11997,2833,642
2021-02-04,Merced,13467,2739,430
2021-02-04,Modoc,1301,277,159
2021-02-04,Mono,2972,624,217
2021-02-04,Monterey,28445,8881,2868
2021-02-04,Napa,21908,5166,787
2021-02-04,Nevada,9896,1630,783
2021-02-04,Orange,326503,65737,20384
2021-02-04,Placer,47945,9847,2778
2021-02-04,Plumas,1354,456,105
2021-02-04,Riverside,202609,35117,13902
2021-02-04,Sacramento,122575,33007,7869
2021-02-04,San Benito,4343,1092,199
2021-02-04,San Bernardino,151825,43461,10617
2021-02-04,San Diego,419413,82081,24563
2021-02-04,San Francisco,88508,24435,5162
2021-02-04,San Joaquin,50117,13800,3711
2021-02-04,San Luis Obispo,31241,8705,1718
2021-02-04,San Mateo,81937,20972,6316
2021-02-04,Santa Barbara,42454,8441,2848
2021-02-04,Santa Clara,190753,47160,11230
2021-02-04,Santa Cruz,31442,6355,1791
2021-02-04,Shasta,15547,3356,1095
2021-02-04,Sierra,472,162,101
2021-02-04,Siskiyou,4750,1059,379
2021-02-04,Solano,42914,13008,1915
2021-02-04,Sonoma,57608,13749,4282
2021-02-04,Stanislaus,41032,8924,2174
2021-02-04,Sutter,8258,1736,679
2021-02-04,Tehama,5676,796,581
2021-02-04,Trinity,424,115,42
2021-02-04,Tulare,28976,5999,628
2021-02-04,Tuolumne,5564,1307,130
2021-02-04,Ventura,78120,19319,4828
2021-02-04,Yolo,21435,5789,1810
2021-02-04,Yuba,4077,842,305
2021-02-03,Alameda,136418,36230,7142
2021-02-03,Alpine,238,53,34
2021-02-03,Amador,3406,931,143
2021-02-03,Butte,26494,6585,2771
2021-02-03,Calaveras,3894,799,451
2021-02-03,Colusa,1101,155,81
2021-02-03,Contra Costa,130874,31558,8507
2021-02-03,Del Norte,1681,456,132
2021-02-03,El Dorado,19821,4158,932
2021-02-03,Fresno,68723,17888,3610
2021-02-03,Glenn,2195,581,279
2021-02-03,Humboldt,16035,3204,778
2021-02-03,Imperial,10597,2390,641
2021-02-03,Inyo,1966,757,116
2021-02-03,Kern,52318,9944,3710
2021-02-03,Kings,7327,1820,478
2021-02-03,Lake,6853,1268,449
2021-02-03,Lassen,1658,381,85
2021-02-03,Los Angeles,940931,208344,53904
2021-02-03,Madera,9708,1776,596
2021-02-03,Marin,33916,7287,1836
2021-02-03,Mariposa,1145,294,23
2021-02-03,Mendocino,11489,2700,412
2021-02-03,Merced,13195,2601,407
2021-02-03,Modoc,1269,150,18
2021-02-03,Mono,2880,501,9
2021-02-03,Monterey,25945,8517,2378
2021-02-03,Napa,21465,4824,754
2021-02-03,Nevada,9370,1374,838
2021-02-03,Orange,311431,60484,17090
2021-02-03,Placer,46013,9002,2969
2021-02-03,Plumas,1329,376,124
2021-02-03,Riverside,191018,32812,12646
2021-02-03,Sacramento,117034,30701,7221
2021-02-03,San Benito,4196,1040,359
2021-02-03,San Bernardino,144380,40308,9192
2021-02-03,San Diego,399573,77308,27572
2021-02-03,San Francisco,84561,23226,5174
2021-02-03,San Joaquin,47414,12850,3282
2021-02-03,San Luis Obispo,30122,8104,1757
2021-02-03,San Mateo,76963,19634,5053
2021-02-03,Santa Barbara,39919,8134,1976
2021-02-03,Santa Clara,181922,44779,9374
2021-02-03,Santa Cruz,29986,6021,2129
2021-02-03,Shasta,14654,3154,710
2021-02-03,Sierra,421,113,5
2021-02-03,Siskiyou,4526,904,319
2021-02-03,Solano,41776,12237,2293
2021-02-03,Sonoma,54154,12920,4094
2021-02-03,Stanislaus,39428,8398,2709
2021-02-03,Sutter,7639,1676,450
2021-02-03,Tehama,5189,704,466
2021-02-03,Trinity,389,108,6
2021-02-03,Tulare,28663,5682,589
2021-02-03,Tuolumne,5501,1241,267
2021-02-03,Ventura,74567,18045,4461
2021-02-03,Yolo,20188,5236,1520
2021-02-03,Yuba,3821,793,245
2021-02-02,Alameda,132071,33453,7090
2021-02-02,Alpine,228,30,0
2021-02-02,Amador,3349,851,218
2021-02-02,Butte,24632,5677,1968
2021-02-02,Calaveras,3543,710,117
2021-02-02,Colusa,1034,141,43
2021-02-02,Contra Costa,125153,28780,7688
2021-02-02,Del Norte,1606,399,146
2021-02-02,El Dorado,19111,3936,865
2021-02-02,Fresno,67166,15860,2779
2021-02-02,Glenn,2059,437,30
2021-02-02,Humboldt,15433,3028,481
2021-02-02,Imperial,10217,2129,788
2021-02-02,Inyo,1895,711,130
2021-02-02,Kern,49611,8955,2782
2021-02-02,Kings,7087,1583,338
2021-02-02,Lake,6515,1158,561
2021-02-02,Lassen,1615,339,164
2021-02-02,Los Angeles,902658,192957,46483
2021-02-02,Madera,9237,1656,256
2021-02-02,Marin,32614,6756,1491
2021-02-02,Mariposa,1132,286,20
2021-02-02,Mendocino,11260,2519,783
2021-02-02,Merced,12984,2421,320
2021-02-02,Modoc,1258,143,176
2021-02-02,Mono,2875,497,7
2021-02-02,Monterey,24354,7735,2270
2021-02-02,Napa,21030,4505,620
2021-02-02,Nevada,8596,1311,568
2021-02-02,Orange,297470,57399,15481
2021-02-02,Placer,43696,8356,2434
2021-02-02,Plumas,1315,268,26
2021-02-02,Riverside,180967,30235,9984
2021-02-02,Sacramento,111743,28795,7149
2021-02-02,San Benito,3910,966,256
2021-02-02,San Bernardino,137769,37741,10687
2021-02-02,San Diego,376560,72790,23567
2021-02-02,San Francisco,80736,21880,4638
2021-02-02,San Joaquin,45133,11928,2798
2021-02-02,San Luis Obispo,28814,7657,1939
2021-02-02,San Mateo,73051,18500,3280
2021-02-02,Santa Barbara,38406,7679,1825
2021-02-02,Santa Clara,174909,42435,8790
2021-02-02,Santa Cruz,28166,5717,990
2021-02-02,Shasta,14181,2917,991
2021-02-02,Sierra,416,113,60
2021-02-02,Siskiyou,4263,848,273
2021-02-02,Solano,40607,11117,3460
2021-02-02,Sonoma,51007,11979,3637
2021-02-02,Stanislaus,37540,7605,1305
2021-02-02,Sutter,7423,1443,250
2021-02-02,Tehama,4782,645,398
2021-02-02,Trinity,385,106,16
2021-02-02,Tulare,28333,5461,721
2021-02-02,Tuolumne,5407,1071,663
2021-02-02,Ventura,71141,17015,4443
2021-02-02,Yolo,19028,4879,1345
2021-02-02,Yuba,3694,676,128
2021-02-01,Alameda,127370,31079,6518
2021-02-01,Alpine,228,30,25
2021-02-01,Amador,3268,718,68
2021-02-01,Butte,22968,5373,1807
2021-02-01,Calaveras,3475,663,44
2021-02-01,Colusa,997,135,30
2021-02-01,Contra Costa,119232,27022,5973
2021-02-01,Del Norte,1531,329,40
2021-02-01,El Dorado,18413,3769,816
2021-02-01,Fresno,65610,14656,3367
2021-02-01,Glenn,2039,427,32
2021-02-01,Humboldt,15077,2902,343
2021-02-01,Imperial,9618,1942,493
2021-02-01,Inyo,1792,684,12
2021-02-01,Kern,47555,8245,2618
2021-02-01,Kings,6992,1340,252
2021-02-01,Lake,6122,990,179
2021-02-01,Lassen,1582,208,49
2021-02-01,Los Angeles,869171,180046,40129
2021-02-01,Madera,9080,1557,350
2021-02-01,Marin,31791,6100,1126
2021-02-01,Mariposa,1119,278,98
2021-02-01,Mendocino,10863,2133,386
2021-02-01,Merced,12803,2292,401
2021-02-01,Modoc,1084,141,26
2021-02-01,Mono,2872,493,28
2021-02-01,Monterey,22743,7078,1683
2021-02-01,Napa,20724,4193,336
2021-02-01,Nevada,8244,1095,314
2021-02-01,Orange,284618,54820,15403
2021-02-01,Placer,41773,7850,2112
2021-02-01,Plumas,1308,249,27
2021-02-01,Riverside,172642,28590,11659
2021-02-01,Sacramento,106757,26662,6006
2021-02-01,San Benito,3759,861,155
2021-02-01,San Bernardino,129252,35581,7735
2021-02-01,San Diego,356669,69162,21806
2021-02-01,San Francisco,77723,20265,4059
2021-02-01,San Joaquin,43072,11268,2678
2021-02-01,San Luis Obispo,27271,7261,1771
2021-02-01,San Mateo,70853,17428,2987
2021-02-01,Santa Barbara,37352,6912,972
2021-02-01,Santa Clara,168176,40385,7993
2021-02-01,Santa Cruz,27324,5572,1172
2021-02-01,Shasta,13284,2824,543
2021-02-01,Sierra,394,75,1
2021-02-01,Siskiyou,4108,730,268
2021-02-01,Solano,37994,10279,1560
2021-02-01,Sonoma,47976,11378,2539
2021-02-01,Stanislaus,36696,7163,1370
2021-02-01,Sutter,7213,1403,178
2021-02-01,Tehama,4488,543,92
2021-02-01,Trinity,370,105,1
2021-02-01,Tulare,27884,5191,1210
2021-02-01,Tuolumne,4764,1053,33
2021-02-01,Ventura,67756,15967,4052
2021-02-01,Yolo,18098,4463,868
2021-02-01,Yuba,3592,650,169
2021-01-31,Alameda,123016,28924,1944
2021-01-31,Alpine,222,12,0
2021-01-31,Amador,3229,690,33
2021-01-31,Butte,21564,4972,22
2021-01-31,Calaveras,3444,650,8
2021-01-31,Colusa,973,129,7
2021-01-31,Contra Costa,115221,25069,713
2021-01-31,Del Norte,1507,313,0
2021-01-31,El Dorado,17751,3617,252
2021-01-31,Fresno,63873,13080,228
2021-01-31,Glenn,2020,414,1
2021-01-31,Humboldt,14890,2747,330
2021-01-31,Imperial,9347,1723,41
2021-01-31,Inyo,1791,673,24
2021-01-31,Kern,45653,7526,404
2021-01-31,Kings,6893,1189,1
2021-01-31,Lake,5961,972,12
2021-01-31,Lassen,1557,184,0
2021-01-31,Los Angeles,840224,168908,14033
2021-01-31,Madera,8867,1420,8
2021-01-31,Marin,30872,5895,465
2021-01-31,Mariposa,1046,255,0
2021-01-31,Mendocino,10800,1810,286
2021-01-31,Merced,12475,2224,55
2021-01-31,Modoc,1072,127,0
2021-01-31,Mono,2871,466,245
2021-01-31,Monterey,21644,6496,529
2021-01-31,Napa,20551,4030,703
2021-01-31,Nevada,7952,1072,119
2021-01-31,Orange,271853,52192,13904
2021-01-31,Placer,39995,7518,793
2021-01-31,Plumas,1290,240,3
2021-01-31,Riverside,163090,26499,5351
2021-01-31,Sacramento,102474,24956,2567
2021-01-31,San Benito,3651,814,17
2021-01-31,San Bernardino,124244,32865,986
2021-01-31,San Diego,338839,65265,14721
2021-01-31,San Francisco,74769,19163,2389
2021-01-31,San Joaquin,41274,10447,1572
2021-01-31,San Luis Obispo,25836,6926,236
2021-01-31,San Mateo,68619,16677,1672
2021-01-31,Santa Barbara,36785,6507,1456
2021-01-31,Santa Clara,161934,38647,2264
2021-01-31,Santa Cruz,26543,5182,798
2021-01-31,Shasta,12886,2678,28
2021-01-31,Sierra,394,74,0
2021-01-31,Siskiyou,3993,577,1
2021-01-31,Solano,37217,9500,271
2021-01-31,Sonoma,45844,10971,785
2021-01-31,Stanislaus,35722,6785,393
2021-01-31,Sutter,7078,1360,27
2021-01-31,Tehama,4447,492,1
2021-01-31,Trinity,369,105,0
2021-01-31,Tulare,27058,4812,66
2021-01-31,Tuolumne,4736,1049,9
2021-01-31,Ventura,64502,15173,827
2021-01-31,Yolo,17474,4223,255
2021-01-31,Yuba,3455,618,18
2021-01-30,Alameda,121316,28685,3450
2021-01-30,Alpine,222,12,0
2021-01-30,Amador,3197,689,199
2021-01-30,Butte,21544,4970,42
2021-01-30,Calaveras,3437,649,28
2021-01-30,Colusa,966,129,28
2021-01-30,Contra Costa,114614,24970,2219
2021-01-30,Del Norte,1507,313,8
2021-01-30,El Dorado,17556,3560,846
2021-01-30,Fresno,63802,12924,1438
2021-01-30,Glenn,2019,414,3
2021-01-30,Humboldt,14561,2746,1044
2021-01-30,Imperial,9306,1721,92
2021-01-30,Inyo,1786,653,16
2021-01-30,Kern,45384,7391,1341
2021-01-30,Kings,6892,1189,1576
2021-01-30,Lake,5951,970,548
2021-01-30,Lassen,1557,184,1
2021-01-30,Los Angeles,827167,167956,31764
2021-01-30,Madera,8860,1419,491
2021-01-30,Marin,30437,5865,1715
2021-01-30,Mariposa,1046,255,11
2021-01-30,Mendocino,10795,1529,57
2021-01-30,Merced,12425,2222,286
2021-01-30,Modoc,1072,127,1
2021-01-30,Mono,2736,356,188
2021-01-30,Monterey,21123,6487,515
2021-01-30,Napa,19875,4003,836
2021-01-30,Nevada,7834,1071,333
2021-01-30,Orange,258395,51759,13316
2021-01-30,Placer,39274,7446,1738
2021-01-30,Plumas,1287,240,9
2021-01-30,Riverside,157886,26351,9162
2021-01-30,Sacramento,100250,24616,4908
2021-01-30,San Benito,3640,808,57
2021-01-30,San Bernardino,123326,32801,3117
2021-01-30,San Diego,324661,64735,15799
2021-01-30,San Francisco,72531,19010,3869
2021-01-30,San Joaquin,39790,10363,2226
2021-01-30,San Luis Obispo,25602,6924,49
2021-01-30,San Mateo,67105,16519,3550
2021-01-30,Santa Barbara,35366,6469,1906
2021-01-30,Santa Clara,160283,38042,4229
2021-01-30,Santa Cruz,25758,5169,1657
2021-01-30,Shasta,12859,2677,603
2021-01-30,Sierra,394,74,1
2021-01-30,Siskiyou,3992,577,8
2021-01-30,Solano,37042,9405,966
2021-01-30,Sonoma,45275,10755,2576
2021-01-30,Stanislaus,35375,6754,304
2021-01-30,Sutter,7051,1360,772
2021-01-30,Tehama,4446,492,114
2021-01-30,Trinity,369,105,11
2021-01-30,Tulare,26995,4809,1678
2021-01-30,Tuolumne,4730,1046,726
2021-01-30,Ventura,63766,15082,3062
2021-01-30,Yolo,17250,4194,1514
2021-01-30,Yuba,3439,616,404
2021-01-29,Alameda,118579,27977,8067
2021-01-29,Alpine,222,12,2
2021-01-29,Amador,3005,684,107
2021-01-29,Butte,21504,4968,1705
2021-01-29,Calaveras,3410,648,407
2021-01-29,Colusa,938,129,64
2021-01-29,Contra Costa,112832,24543,7652
2021-01-29,Del Norte,1499,313,69
2021-01-29,El Dorado,16811,3460,1057
2021-01-29,Fresno,62793,12500,1713
2021-01-29,Glenn,2016,414,299
2021-01-29,Humboldt,13564,2699,1180
2021-01-29,Imperial,9231,1704,474
2021-01-29,Inyo,1774,649,25
2021-01-29,Kern,44099,7338,3810
2021-01-29,Kings,5319,1184,120
2021-01-29,Lake,5408,965,654
2021-01-29,Lassen,1556,184,12
2021-01-29,Los Angeles,799876,163583,51856
2021-01-29,Madera,8422,1366,481
2021-01-29,Marin,28803,5785,2213
2021-01-29,Mariposa,1036,254,94
2021-01-29,Mendocino,10746,1521,421
2021-01-29,Merced,12166,2196,898
2021-01-29,Modoc,1071,127,5
2021-01-29,Mono,2549,355,3
2021-01-29,Monterey,20877,6218,1339
2021-01-29,Napa,19209,3833,272
2021-01-29,Nevada,7505,1067,661
2021-01-29,Orange,245902,50953,14063
2021-01-29,Placer,37663,7320,1915
2021-01-29,Plumas,1279,239,11
2021-01-29,Riverside,149260,25827,12140
2021-01-29,Sacramento,95777,24187,5504
2021-01-29,San Benito,3608,784,306
2021-01-29,San Bernardino,120518,32495,8294
2021-01-29,San Diego,311681,61938,20018
2021-01-29,San Francisco,69127,18544,4938
2021-01-29,San Joaquin,37780,10163,2455
2021-01-29,San Luis Obispo,25561,6916,1764
2021-01-29,San Mateo,64018,16061,3044
2021-01-29,Santa Barbara,33890,6045,1373
2021-01-29,Santa Clara,157319,36785,9717
2021-01-29,Santa Cruz,24249,5032,2088
2021-01-29,Shasta,12266,2667,810
2021-01-29,Sierra,393,74,1
2021-01-29,Siskiyou,3984,577,248
2021-01-29,Solano,36405,9076,1753
2021-01-29,Sonoma,43055,10403,3073
2021-01-29,Stanislaus,35143,6693,2513
2021-01-29,Sutter,6290,1349,369
2021-01-29,Tehama,4333,491,357
2021-01-29,Trinity,358,105,6
2021-01-29,Tulare,25341,4785,1132
2021-01-29,Tuolumne,4016,1034,81
2021-01-29,Ventura,60884,14909,4325
2021-01-29,Yolo,15856,4082,1047
2021-01-29,Yuba,3046,605,161
2021-01-28,Alameda,112388,26117,7852
2021-01-28,Alpine,221,11,1
2021-01-28,Amador,2914,669,378
2021-01-28,Butte,20185,4586,2287
2021-01-28,Calaveras,3032,623,166
2021-01-28,Colusa,888,115,159
2021-01-28,Contra Costa,106580,23156,7718
2021-01-28,Del Norte,1453,290,296
2021-01-28,El Dorado,16047,3167,1125
2021-01-28,Fresno,61395,12194,4602
2021-01-28,Glenn,1729,401,158
2021-01-28,Humboldt,12865,2219,1478
2021-01-28,Imperial,8812,1647,671
2021-01-28,Inyo,1751,647,90
2021-01-28,Kern,40851,6778,2900
2021-01-28,Kings,5217,1166,364
2021-01-28,Lake,4836,883,500
2021-01-28,Lassen,1547,181,74
2021-01-28,Los Angeles,758757,153198,50979
2021-01-28,Madera,8002,1305,604
2021-01-28,Marin,26787,5594,2084
2021-01-28,Mariposa,945,252,129
2021-01-28,Mendocino,10360,1486,609
2021-01-28,Merced,11527,1951,1192
2021-01-28,Modoc,1066,127,147
2021-01-28,Mono,2546,355,8
2021-01-28,Monterey,19660,6096,2102
2021-01-28,Napa,19033,3738,396
2021-01-28,Nevada,6869,1041,530
2021-01-28,Orange,234896,47929,13544
2021-01-28,Placer,35957,7115,1863
2021-01-28,Plumas,1270,237,25
2021-01-28,Riverside,138572,24399,11781
2021-01-28,Sacramento,91300,23173,5654
2021-01-28,San Benito,3334,754,153
2021-01-28,San Bernardino,114246,30497,8730
2021-01-28,San Diego,294458,59202,21839
2021-01-28,San Francisco,65541,17224,3968
2021-01-28,San Joaquin,35798,9754,2363
2021-01-28,San Luis Obispo,24101,6614,1593
2021-01-28,San Mateo,61860,15174,2887
2021-01-28,Santa Barbara,32889,5679,969
2021-01-28,Santa Clara,149854,34556,9782
2021-01-28,Santa Cruz,22294,4902,1993
2021-01-28,Shasta,11643,2479,918
2021-01-28,Sierra,392,74,52
2021-01-28,Siskiyou,3755,558,291
2021-01-28,Solano,35037,8694,2044
2021-01-28,Sonoma,40875,9513,4189
2021-01-28,Stanislaus,33189,6217,2248
2021-01-28,Sutter,6044,1226,593
2021-01-28,Tehama,3998,469,376
2021-01-28,Trinity,353,104,14
2021-01-28,Tulare,24523,4473,1242
2021-01-28,Tuolumne,3973,995,28
2021-01-28,Ventura,57114,14364,3928
2021-01-28,Yolo,14904,3989,1098
2021-01-28,Yuba,2929,562,234
2021-01-27,Alameda,106747,23926,6756
2021-01-27,Alpine,221,10,0
2021-01-27,Amador,2637,577,311
2021-01-27,Butte,18225,4260,2162
2021-01-27,Calaveras,2891,599,149
2021-01-27,Colusa,783,61,109
2021-01-27,Contra Costa,100569,21450,8346
2021-01-27,Del Norte,1163,284,64
2021-01-27,El Dorado,15291,2800,1017
2021-01-27,Fresno,57913,11084,2452
2021-01-27,Glenn,1608,364,189
2021-01-27,Humboldt,11524,2084,1297
2021-01-27,Imperial,8255,1532,610
2021-01-27,Inyo,1690,618,24
2021-01-27,Kern,38388,6346,3555
2021-01-27,Kings,4939,1081,362
2021-01-27,Lake,4469,751,366
2021-01-27,Lassen,1474,180,55
2021-01-27,Los Angeles,716619,144504,52794
2021-01-27,Madera,7547,1159,761
2021-01-27,Marin,24982,5315,1741
2021-01-27,Mariposa,829,241,28
2021-01-27,Mendocino,9854,1385,448
2021-01-27,Merced,10491,1816,1043
2021-01-27,Modoc,920,126,47
2021-01-27,Mono,2542,351,7
2021-01-27,Monterey,17911,5741,993
2021-01-27,Napa,18831,3546,642
2021-01-27,Nevada,6395,987,487
2021-01-27,Orange,223364,45926,13906
2021-01-27,Placer,34356,6858,1869
2021-01-27,Plumas,1247,235,26
2021-01-27,Riverside,128055,23153,11250
2021-01-27,Sacramento,86824,22017,5952
2021-01-27,San Benito,3209,727,229
2021-01-27,San Bernardino,107893,28136,8751
2021-01-27,San Diego,275200,56641,20938
2021-01-27,San Francisco,62808,15999,4412
2021-01-27,San Joaquin,34256,9022,1983
2021-01-27,San Luis Obispo,22800,6327,1672
2021-01-27,San Mateo,59869,14299,2853
2021-01-27,Santa Barbara,32153,5451,1171
2021-01-27,Santa Clara,142118,32536,8870
2021-01-27,Santa Cruz,20624,4581,1813
2021-01-27,Shasta,10949,2255,454
2021-01-27,Sierra,349,65,7
2021-01-27,Siskiyou,3486,541,202
2021-01-27,Solano,33631,8058,1854
2021-01-27,Sonoma,37395,8806,3802
2021-01-27,Stanislaus,31449,5762,1991
2021-01-27,Sutter,5634,1045,404
2021-01-27,Tehama,3646,445,343
2021-01-27,Trinity,342,101,13
2021-01-27,Tulare,23689,4067,1517
2021-01-27,Tuolumne,3952,988,69
2021-01-27,Ventura,53872,13694,3492
2021-01-27,Yolo,13946,3849,678
2021-01-27,Yuba,2749,509,186
2021-01-26,Alameda,101868,22068,7411
2021-01-26,Alpine,221,10,1
2021-01-26,Amador,2388,531,249
2021-01-26,Butte,16814,3510,1495
2021-01-26,Calaveras,2778,567,52
2021-01-26,Colusa,677,58,9
2021-01-26,Contra Costa,94153,19529,8298
2021-01-26,Del Norte,1103,281,21
2021-01-26,El Dorado,14623,2455,703
2021-01-26,Fresno,56160,10402,2126
2021-01-26,Glenn,1440,343,34
2021-01-26,Humboldt,10328,1983,546
2021-01-26,Imperial,7988,1191,404
2021-01-26,Inyo,1667,617,131
2021-01-26,Kern,35538,5643,2800
2021-01-26,Kings,4683,976,177
2021-01-26,Lake,4130,723,421
2021-01-26,Lassen,1435,164,109
2021-01-26,Los Angeles,673707,134794,51748
2021-01-26,Madera,6937,1008,506
2021-01-26,Marin,23616,4943,1525
2021-01-26,Mariposa,815,229,41
2021-01-26,Mendocino,9681,1113,165
2021-01-26,Merced,9650,1639,979
2021-01-26,Modoc,888,111,118
2021-01-26,Mono,2535,351,446
2021-01-26,Monterey,17428,5232,1175
2021-01-26,Napa,18357,3377,881
2021-01-26,Nevada,5940,955,452
2021-01-26,Orange,212298,43110,12183
2021-01-26,Placer,32745,6603,1891
2021-01-26,Plumas,1238,218,62
2021-01-26,Riverside,118537,21432,9368
2021-01-26,Sacramento,82545,20362,4863
2021-01-26,San Benito,3021,686,143
2021-01-26,San Bernardino,102097,25195,7221
2021-01-26,San Diego,257505,53406,15378
2021-01-26,San Francisco,59739,14663,4865
2021-01-26,San Joaquin,32865,8499,2493
2021-01-26,San Luis Obispo,21623,5837,2042
2021-01-26,San Mateo,58073,13253,4382
2021-01-26,Santa Barbara,31248,5184,2086
2021-01-26,Santa Clara,135242,30571,8508
2021-01-26,Santa Cruz,19190,4204,1621
2021-01-26,Shasta,10547,2204,716
2021-01-26,Sierra,349,58,58
2021-01-26,Siskiyou,3352,474,98
2021-01-26,Solano,32426,7414,1852
2021-01-26,Sonoma,34186,8219,2138
2021-01-26,Stanislaus,30231,5084,1793
2021-01-26,Sutter,5309,967,251
2021-01-26,Tehama,3327,421,362
2021-01-26,Trinity,329,101,12
2021-01-26,Tulare,22758,3482,1544
2021-01-26,Tuolumne,3939,934,89
2021-01-26,Ventura,51259,12817,3712
2021-01-26,Yolo,13553,3564,836
2021-01-26,Yuba,2632,441,151
2021-01-25,Alameda,96374,20167,5283
2021-01-25,Alpine,221,9,15
2021-01-25,Amador,2153,520,67
2021-01-25,Butte,15454,3374,658
2021-01-25,Calaveras,2737,558,101
2021-01-25,Colusa,672,54,8
2021-01-25,Contra Costa,87811,17588,6819
2021-01-25,Del Norte,1094,269,101
2021-01-25,El Dorado,14032,2347,712
2021-01-25,Fresno,54813,9623,2472
2021-01-25,Glenn,1413,336,27
2021-01-25,Humboldt,9853,1913,360
2021-01-25,Imperial,7736,1043,235
2021-01-25,Inyo,1542,611,53
2021-01-25,Kern,33614,4773,2383
2021-01-25,Kings,4569,913,166
2021-01-25,Lake,3733,698,256
2021-01-25,Lassen,1329,161,11
2021-01-25,Los Angeles,630705,126129,41157
2021-01-25,Madera,6630,810,276
2021-01-25,Marin,22480,4556,1141
2021-01-25,Mariposa,806,193,3
2021-01-25,Mendocino,9583,1047,277
2021-01-25,Merced,8978,1373,769
2021-01-25,Modoc,770,111,12
2021-01-25,Mono,2095,347,170
2021-01-25,Monterey,17047,4438,861
2021-01-25,Napa,17580,3273,1523
2021-01-25,Nevada,5597,846,265
2021-01-25,Orange,202386,40858,10728
2021-01-25,Placer,31138,6323,1707
2021-01-25,Plumas,1183,211,10
2021-01-25,Riverside,110822,19795,8142
2021-01-25,Sacramento,78957,19111,4508
2021-01-25,San Benito,2935,629,99
2021-01-25,San Bernardino,97136,22940,7032
2021-01-25,San Diego,245729,49841,12510
2021-01-25,San Francisco,56554,12984,4714
2021-01-25,San Joaquin,31146,7844,2331
2021-01-25,San Luis Obispo,20466,4953,2116
2021-01-25,San Mateo,54661,12288,4442
2021-01-25,Santa Barbara,29552,4796,1281
2021-01-25,Santa Clara,128956,28369,8456
2021-01-25,Santa Cruz,18059,3718,1009
2021-01-25,Shasta,10069,1967,748
2021-01-25,Sierra,326,23,1
2021-01-25,Siskiyou,3263,465,210
2021-01-25,Solano,31248,6744,1728
2021-01-25,Sonoma,32544,7725,2226
2021-01-25,Stanislaus,28937,4651,3264
2021-01-25,Sutter,5171,856,309
2021-01-25,Tehama,3005,382,45
2021-01-25,Trinity,318,100,17
2021-01-25,Tulare,21584,3113,1380
2021-01-25,Tuolumne,3896,891,52
2021-01-25,Ventura,48679,11691,3164
2021-01-25,Yolo,13123,3159,756
2021-01-25,Yuba,2539,383,91
2021-01-24,Alameda,92684,18591,2033
